sample.id,year,latitude,longitude,n.obs,ndvi.gs.avg,ndvi.gs.med,ndvi.gs.q90,ndvi.max,ndvi.max.lwr,ndvi.max.upr,ndvi.max.doy,site
pixel_2 _DY_bar,2020,78.0721767,14.2020493,71,0.407453405884034,0.389590889952202,0.49283499963087,0.49283499963087,0.325928180046125,0.532609887884436,196,DY_bar
pixel_2 _DY_bar,2021,78.0721767,14.2020493,44,0.376244620449177,0.369050087635001,0.454302217028372,0.454302217028372,0.342201183213605,0.46257887868723,195,DY_bar
pixel_2 _HH_barcows,2005,78.0710979,14.2008201,2,0.550346424254805,0.550346424254805,0.550346424254805,0.61098813267165,0.601316197772269,0.620660067571031,234,HH_barcows
pixel_2 _HH_barcows,2006,78.0710979,14.2008201,6,0.526651846234879,0.526651846234879,0.531454528552574,0.596452700486549,0.569488678631978,0.622736491952188,228,HH_barcows
pixel_2 _HH_barcows,2008,78.0710979,14.2008201,5,0.616421320980554,0.616421320980554,0.616421320980554,0.622087820617068,0.618427838979385,0.647634117659803,223,HH_barcows
pixel_2 _HH_barcows,2010,78.0710979,14.2008201,7,0.617399572760902,0.617399572760902,0.617399572760902,0.618290540038255,0.617399572760902,0.640094716213503,221,HH_barcows
pixel_2 _HH_barcows,2011,78.0710979,14.2008201,26,0.604828835208642,0.604828835208642,0.641354171081872,0.641354171081872,0.568311456102296,0.677411203909676,217,HH_barcows
pixel_2 _HH_barcows,2012,78.0710979,14.2008201,13,0.498950817787232,0.498950817787232,0.498950817787232,0.609226005022074,0.600129626171358,0.652907716361148,217,HH_barcows
pixel_2 _HH_barcows,2013,78.0710979,14.2008201,39,0.646343826875424,0.663779081323782,0.672126341882984,0.696648020526758,0.654995770659944,0.725506517512688,217,HH_barcows
pixel_2 _HH_barcows,2014,78.0710979,14.2008201,128,0.5846882233946,0.594893880150616,0.6571325011451,0.6571325011451,0.532952940229624,0.702214940747246,216,HH_barcows
pixel_2 _HH_barcows,2015,78.0710979,14.2008201,40,0.53703211684853,0.566407694209549,0.58471149878474,0.588104444148232,0.524131733150854,0.635242418177119,215,HH_barcows
pixel_2 _HH_barcows,2016,78.0710979,14.2008201,81,0.586583873584787,0.569740743997224,0.682794295157393,0.682794295157393,0.593393936366167,0.705871471467054,214,HH_barcows
pixel_2 _HH_barcows,2017,78.0710979,14.2008201,50,0.631643397770405,0.680957484592301,0.685214335365346,0.685214335365346,0.556137045315328,0.693600069125636,213,HH_barcows
pixel_2 _HH_barcows,2018,78.0710979,14.2008201,50,0.646444694928538,0.645855644445306,0.694466349294869,0.694466349294869,0.594078004698204,0.74432865771133,213,HH_barcows
pixel_2 _HH_barcows,2019,78.0710979,14.2008201,96,0.562241149541217,0.551398641758783,0.612129936845422,0.617976321708286,0.549715443736048,0.715912784905699,213,HH_barcows
pixel_2 _HH_barcows,2020,78.0710979,14.2008201,56,0.697843949033795,0.726029854338109,0.772824108121779,0.772824108121779,0.535140960486896,0.781693469293251,212,HH_barcows
pixel_2 _HH_barcows,2021,78.0710979,14.2008201,54,0.637413182462437,0.662575912577095,0.712974039043119,0.712974039043119,0.6041520462547,0.749422624534435,212,HH_barcows
pixel_2 _HH_dogs,2011,78.1958689,15.5600765,10,0.368482914952565,0.368482914952565,0.368482914952565,0.485206804268895,0.478332606927657,0.501982883060176,251,HH_dogs
pixel_2 _HH_dogs,2013,78.1958689,15.5600765,14,0.536074241840084,0.566158043609537,0.566158043609537,0.5828516993953,0.552830490343119,0.600673614147705,250,HH_dogs
pixel_2 _HH_dogs,2014,78.1958689,15.5600765,89,0.459233370734268,0.459269141113398,0.492475975452417,0.540971480183451,0.466592325988992,0.634729448984885,251,HH_dogs
pixel_2 _HH_dogs,2015,78.1958689,15.5600765,21,0.370216928075,0.370254808985803,0.371920832816741,0.478264908144331,0.466399029999022,0.500563024622659,250,HH_dogs
pixel_2 _HH_dogs,2016,78.1958689,15.5600765,20,0.470346292903813,0.430797002150922,0.518684314935125,0.564875342987588,0.518548450465424,0.650197418991641,251,HH_dogs
pixel_2 _HH_dogs,2017,78.1958689,15.5600765,14,0.523135663146584,0.481322169155663,0.598399952330242,0.613358512732533,0.59899046165558,0.688833209796836,252,HH_dogs
pixel_2 _HH_dogs,2018,78.1958689,15.5600765,17,0.490324119707567,0.543670649627586,0.543670649627586,0.543670649627586,0.52910916679837,0.559650934056202,252,HH_dogs
pixel_2 _HH_dogs,2019,78.1958689,15.5600765,40,0.43855423049397,0.429625703973927,0.477301258843575,0.546055950502462,0.502087913280517,0.609732265253,252,HH_dogs
pixel_2 _HH_dogs,2020,78.1958689,15.5600765,28,0.460635224303407,0.463868337636174,0.545919930684726,0.56761333701447,0.465028512269773,0.618267785332615,252,HH_dogs
pixel_2 _HH_dogs,2021,78.1958689,15.5600765,42,0.480512274828951,0.487217734563235,0.530563063737731,0.551963103842842,0.438530931445152,0.597248872417922,252,HH_dogs
pixel_2 _HH_lyr,2005,78.2177968,15.6163825,2,0.277564194520155,0.277564194520155,0.277564194520155,0.303635929772131,0.298441393827919,0.308830465716344,226,HH_lyr
pixel_2 _HH_lyr,2006,78.2177968,15.6163825,9,0.260674460271059,0.258350837121836,0.303690093492421,0.303690093492421,0.249885379794295,0.331213756274749,223,HH_lyr
pixel_2 _HH_lyr,2009,78.2177968,15.6163825,4,0.225309179154191,0.225309179154191,0.225309179154191,0.297650562242656,0.289109481942104,0.302262699550863,218,HH_lyr
pixel_2 _HH_lyr,2010,78.2177968,15.6163825,5,0.235977022321579,0.228882270207661,0.246619150492456,0.263455770498165,0.255161553839015,0.282868288383725,224,HH_lyr
pixel_2 _HH_lyr,2011,78.2177968,15.6163825,37,0.370711395994746,0.400698149078354,0.442405876346388,0.442405876346388,0.280857561074763,0.479490141982936,203,HH_lyr
pixel_2 _HH_lyr,2013,78.2177968,15.6163825,26,0.369736380826285,0.369736380826285,0.373084324434865,0.395509860710354,0.366388437217706,0.432506717818241,204,HH_lyr
pixel_2 _HH_lyr,2014,78.2177968,15.6163825,192,0.343626494119893,0.330125565907834,0.420640642202653,0.420640642202653,0.309908768816735,0.441622037104511,203,HH_lyr
pixel_2 _HH_lyr,2015,78.2177968,15.6163825,62,0.342913409627504,0.364135594338946,0.369182759387584,0.381140095931461,0.302012210071923,0.435625619802077,202,HH_lyr
pixel_2 _HH_lyr,2016,78.2177968,15.6163825,110,0.327332023488291,0.326570267867119,0.348262169829647,0.352046019915421,0.312769149822205,0.421977928394306,200,HH_lyr
pixel_2 _HH_lyr,2017,78.2177968,15.6163825,40,0.362345074867966,0.354471488555907,0.431772918890998,0.431772918890998,0.339098929705547,0.436232690749249,198,HH_lyr
pixel_2 _HH_lyr,2018,78.2177968,15.6163825,72,0.383973644640886,0.384849635961058,0.434218494080568,0.434218494080568,0.329748845843257,0.451561436410158,198,HH_lyr
pixel_2 _HH_lyr,2019,78.2177968,15.6163825,82,0.367832850051481,0.369793476194139,0.422404546381464,0.422404546381464,0.299006848994483,0.454675852656541,198,HH_lyr
pixel_2 _HH_lyr,2020,78.2177968,15.6163825,47,0.368020148595603,0.366204590452945,0.427477567447831,0.427477567447831,0.343159849063576,0.478641656815794,198,HH_lyr
pixel_2 _HH_lyr,2021,78.2177968,15.6163825,66,0.316400643691155,0.317771953841886,0.372048923861971,0.372048923861971,0.306120861226608,0.418048977503113,198,HH_lyr
pixel_2 _ST_lyr,2005,78.2432401,15.5293267,2,0.224823843494245,0.224823843494245,0.224823843494245,0.23150344932667,0.230991116024641,0.232015782628699,230,ST_lyr
