sample.id,year,latitude,longitude,n.obs,ndvi.gs.avg,ndvi.gs.med,ndvi.gs.q90,ndvi.max,ndvi.max.lwr,ndvi.max.upr,ndvi.max.doy
pixel_10 _BC_Fjort,1994,79.1295519,11.852705,15,0.53249076420957,0.53249076420957,0.53249076420957,0.542728659910767,0.532737843278164,0.591730370927324,221
pixel_10 _BC_Fjort,1995,79.1295519,11.852705,64,0.471785533283735,0.452524525894812,0.548961711584095,0.548961711584095,0.4863574115296,0.575718374073741,221
pixel_10 _BC_Fjort,1998,79.1295519,11.852705,20,0.560037591119713,0.560037591119713,0.585975641714096,0.623981534626888,0.58648039716398,0.64242955025965,223
pixel_10 _BC_Fjort,1999,79.1295519,11.852705,20,0.615738349127875,0.615738349127875,0.692066890804706,0.692066890804706,0.616053430270911,0.698970064802272,221
pixel_10 _BC_Fjort,2000,79.1295519,11.852705,20,0.597223950175796,0.597223950175796,0.648878586884635,0.67868594700585,0.599284280044634,0.714843846123863,219
pixel_10 _BC_Fjort,2001,79.1295519,11.852705,2,0.335827566187786,0.335827566187786,0.335827566187786,0.459420713038915,0.457902484076123,0.460938942001708,208
pixel_10 _BC_Fjort,2002,79.1295519,11.852705,20,0.558696186342042,0.558696186342042,0.561887794547716,0.644789248046898,0.573308012277652,0.723777007341667,216
pixel_10 _BC_Fjort,2005,79.1295519,11.852705,6,0.517396119699354,0.517396119699354,0.517396119699354,0.615739474154604,0.611523089026645,0.634803215556701,228
pixel_10 _BC_Fjort,2006,79.1295519,11.852705,37,0.506534273838401,0.544980226863329,0.547816574675808,0.548386246594021,0.465919958465561,0.613781833915036,229
pixel_10 _BC_Fjort,2007,79.1295519,11.852705,21,0.50381615891955,0.440814476219259,0.578048217144405,0.582281072743416,0.500865446872739,0.680468646157426,231
